"","circuitId","circuitRef","Circuit","location","country","lat","lng","alt","raceId","year","round","grand_prix","race_date","race_time"
"191",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,262,1994,6,"Canadian Grand Prix",1994-06-12,"\N"
"192",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,279,1993,7,"Canadian Grand Prix",1993-06-13,"\N"
"193",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,295,1992,7,"Canadian Grand Prix",1992-06-14,"\N"
"194",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,309,1991,5,"Canadian Grand Prix",1991-06-02,"\N"
"195",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,325,1990,5,"Canadian Grand Prix",1990-06-10,"\N"
"196",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,344,2010,8,"Canadian Grand Prix",2010-06-13,"16:00:00"
"197",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,361,1989,6,"Canadian Grand Prix",1989-06-18,"\N"
"198",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,376,1988,5,"Canadian Grand Prix",1988-06-12,"\N"
"199",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,409,1986,6,"Canadian Grand Prix",1986-06-15,"\N"
"200",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,424,1985,5,"Canadian Grand Prix",1985-06-16,"\N"
"201",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,442,1984,7,"Canadian Grand Prix",1984-06-17,"\N"
"202",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,459,1983,8,"Canadian Grand Prix",1983-06-12,"\N"
"203",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,474,1982,8,"Canadian Grand Prix",1982-06-13,"\N"
"204",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,496,1981,14,"Canadian Grand Prix",1981-09-27,"\N"
"205",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,510,1980,13,"Canadian Grand Prix",1980-09-28,"\N"
"206",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,525,1979,14,"Canadian Grand Prix",1979-09-30,"\N"
"207",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,542,1978,16,"Canadian Grand Prix",1978-10-08,"\N"
"208",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,847,2011,7,"Canadian Grand Prix",2011-06-12,"17:00:00"
"209",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,866,2012,7,"Canadian Grand Prix",2012-06-10,"18:00:00"
"210",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,886,2013,7,"Canadian Grand Prix",2013-06-09,"18:00:00"
"211",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,906,2014,7,"Canadian Grand Prix",2014-06-08,"18:00:00"
"212",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,932,2015,7,"Canadian Grand Prix",2015-06-07,"18:00:00"
"213",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,954,2016,7,"Canadian Grand Prix",2016-06-12,"18:00:00"
"214",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,975,2017,7,"Canadian Grand Prix",2017-06-11,"18:00:00"
"215",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,995,2018,7,"Canadian Grand Prix",2018-06-10,"18:10:00"
"216",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,1016,2019,7,"Canadian Grand Prix",2019-06-09,"18:10:00"
"217",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,1082,2022,9,"Canadian Grand Prix",2022-06-19,"18:00:00"
"218",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,1106,2023,8,"Canadian Grand Prix",2023-06-18,"18:00:00"
"219",8,"magny_cours","Circuit de Nevers Magny-Cours","Magny Cours","France",46.8642,3.16361,228,25,2008,8,"French Grand Prix",2008-06-22,"12:00:00"
"220",8,"magny_cours","Circuit de Nevers Magny-Cours","Magny Cours","France",46.8642,3.16361,228,43,2007,8,"French Grand Prix",2007-07-01,"12:00:00"
"221",8,"magny_cours","Circuit de Nevers Magny-Cours","Magny Cours","France",46.8642,3.16361,228,63,2006,11,"French Grand Prix",2006-07-16,"14:00:00"
"222",8,"magny_cours","Circuit de Nevers Magny-Cours","Magny Cours","France",46.8642,3.16361,228,80,2005,10,"French Grand Prix",2005-07-03,"14:00:00"
"223",8,"magny_cours","Circuit de Nevers Magny-Cours","Magny Cours","France",46.8642,3.16361,228,99,2004,10,"French Grand Prix",2004-07-04,"\N"
"224",8,"magny_cours","Circuit de Nevers Magny-Cours","Magny Cours","France",46.8642,3.16361,228,117,2003,10,"French Grand Prix",2003-07-06,"\N"
"225",8,"magny_cours","Circuit de Nevers Magny-Cours","Magny Cours","France",46.8642,3.16361,228,134,2002,11,"French Grand Prix",2002-07-21,"\N"
"226",8,"magny_cours","Circuit de Nevers Magny-Cours","Magny Cours","France",46.8642,3.16361,228,150,2001,10,"French Grand Prix",2001-07-01,"\N"
"227",8,"magny_cours","Circuit de Nevers Magny-Cours","Magny Cours","France",46.8642,3.16361,228,166,2000,9,"French Grand Prix",2000-07-02,"\N"
"228",8,"magny_cours","Circuit de Nevers Magny-Cours","Magny Cours","France",46.8642,3.16361,228,181,1999,7,"French Grand Prix",1999-06-27,"\N"
"229",8,"magny_cours","Circuit de Nevers Magny-Cours","Magny Cours","France",46.8642,3.16361,228,198,1998,8,"French Grand Prix",1998-06-28,"\N"
"230",8,"magny_cours","Circuit de Nevers Magny-Cours","Magny Cours","France",46.8642,3.16361,228,214,1997,8,"French Grand Prix",1997-06-29,"\N"
"231",8,"magny_cours","Circuit de Nevers Magny-Cours","Magny Cours","France",46.8642,3.16361,228,232,1996,9,"French Grand Prix",1996-06-30,"\N"
"232",8,"magny_cours","Circuit de Nevers Magny-Cours","Magny Cours","France",46.8642,3.16361,228,246,1995,7,"French Grand Prix",1995-07-02,"\N"
"233",8,"magny_cours","Circuit de Nevers Magny-Cours","Magny Cours","France",46.8642,3.16361,228,263,1994,7,"French Grand Prix",1994-07-03,"\N"
"234",8,"magny_cours","Circuit de Nevers Magny-Cours","Magny Cours","France",46.8642,3.16361,228,280,1993,8,"French Grand Prix",1993-07-04,"\N"
"235",8,"magny_cours","Circuit de Nevers Magny-Cours","Magny Cours","France",46.8642,3.16361,228,296,1992,8,"French Grand Prix",1992-07-05,"\N"
"236",8,"magny_cours","Circuit de Nevers Magny-Cours","Magny Cours","France",46.8642,3.16361,228,311,1991,7,"French Grand Prix",1991-07-07,"\N"
"237",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,8,2009,8,"British Grand Prix",2009-06-21,"12:00:00"
"238",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,26,2008,9,"British Grand Prix",2008-07-06,"12:00:00"
"239",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,44,2007,9,"British Grand Prix",2007-07-08,"12:00:00"
"240",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,60,2006,8,"British Grand Prix",2006-06-11,"12:00:00"
"241",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,81,2005,11,"British Grand Prix",2005-07-10,"14:00:00"
"242",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,100,2004,11,"British Grand Prix",2004-07-11,"\N"
"243",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,118,2003,11,"British Grand Prix",2003-07-20,"\N"
"244",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,133,2002,10,"British Grand Prix",2002-07-07,"\N"
"245",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,151,2001,11,"British Grand Prix",2001-07-15,"\N"
"246",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,161,2000,4,"British Grand Prix",2000-04-23,"\N"
"247",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,182,1999,8,"British Grand Prix",1999-07-11,"\N"
"248",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,199,1998,9,"British Grand Prix",1998-07-12,"\N"
"249",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,215,1997,9,"British Grand Prix",1997-07-13,"\N"
"250",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,233,1996,10,"British Grand Prix",1996-07-14,"\N"
"251",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,247,1995,8,"British Grand Prix",1995-07-16,"\N"
"252",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,264,1994,8,"British Grand Prix",1994-07-10,"\N"
"253",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,281,1993,9,"British Grand Prix",1993-07-11,"\N"
"254",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,297,1992,9,"British Grand Prix",1992-07-12,"\N"
"255",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,312,1991,8,"British Grand Prix",1991-07-14,"\N"
"256",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,328,1990,8,"British Grand Prix",1990-07-15,"\N"
"257",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,346,2010,10,"British Grand Prix",2010-07-11,"12:00:00"
"258",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,363,1989,8,"British Grand Prix",1989-07-16,"\N"
"259",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,379,1988,8,"British Grand Prix",1988-07-10,"\N"
"260",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,394,1987,7,"British Grand Prix",1987-07-12,"\N"
"261",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,427,1985,8,"British Grand Prix",1985-07-21,"\N"
"262",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,460,1983,9,"British Grand Prix",1983-07-16,"\N"
"263",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,491,1981,9,"British Grand Prix",1981-07-18,"\N"
"264",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,520,1979,9,"British Grand Prix",1979-07-14,"\N"
"265",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,552,1977,10,"British Grand Prix",1977-07-16,"\N"
"266",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,585,1975,10,"British Grand Prix",1975-07-19,"\N"
"267",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,613,1973,9,"British Grand Prix",1973-07-14,"\N"
"268",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,637,1971,6,"British Grand Prix",1971-07-17,"\N"
"269",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,661,1969,6,"British Grand Prix",1969-07-19,"\N"
"270",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,684,1967,6,"British Grand Prix",1967-07-15,"\N"
"271",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,703,1965,5,"British Grand Prix",1965-07-10,"\N"
"272",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,723,1963,5,"British Grand Prix",1963-07-20,"\N"
"273",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,752,1960,7,"British Grand Prix",1960-07-16,"\N"
"274",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,771,1958,7,"British Grand Prix",1958-07-19,"\N"
"275",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,789,1956,6,"British Grand Prix",1956-07-14,"\N"
"276",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,803,1954,5,"British Grand Prix",1954-07-17,"\N"
"277",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,813,1953,6,"British Grand Prix",1953-07-18,"\N"
"278",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,821,1952,5,"British Grand Prix",1952-07-19,"\N"
"279",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,829,1951,5,"British Grand Prix",1951-07-14,"\N"
"280",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,833,1950,1,"British Grand Prix",1950-05-13,"\N"
"281",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,849,2011,9,"British Grand Prix",2011-07-10,"12:00:00"
"282",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,868,2012,9,"British Grand Prix",2012-07-08,"12:00:00"
"283",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,887,2013,8,"British Grand Prix",2013-06-30,"12:00:00"
"284",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,908,2014,9,"British Grand Prix",2014-07-06,"12:00:00"
"285",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,934,2015,9,"British Grand Prix",2015-07-05,"12:00:00"
"286",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,957,2016,10,"British Grand Prix",2016-07-10,"12:00:00"
"287",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,978,2017,10,"British Grand Prix",2017-07-16,"12:00:00"
"288",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,998,2018,10,"British Grand Prix",2018-07-08,"13:10:00"
"289",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,1019,2019,10,"British Grand Prix",2019-07-14,"13:10:00"
"290",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,1034,2020,4,"British Grand Prix",2020-08-02,"13:10:00"
"291",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,1035,2020,5,"70th Anniversary Grand Prix",2020-08-09,"13:10:00"
"292",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,1061,2021,10,"British Grand Prix",2021-07-18,"14:00:00"
"293",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,1083,2022,10,"British Grand Prix",2022-07-03,"14:00:00"
"294",9,"silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,1108,2023,10,"British Grand Prix",2023-07-09,"14:00:00"
"295",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,27,2008,10,"German Grand Prix",2008-07-20,"12:00:00"
"296",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,64,2006,12,"German Grand Prix",2006-07-30,"14:00:00"
"297",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,82,2005,12,"German Grand Prix",2005-07-24,"14:00:00"
"298",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,101,2004,12,"German Grand Prix",2004-07-25,"\N"
"299",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,119,2003,12,"German Grand Prix",2003-08-03,"\N"
"300",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,135,2002,12,"German Grand Prix",2002-07-28,"\N"
"301",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,152,2001,12,"German Grand Prix",2001-07-29,"\N"
"302",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,168,2000,11,"German Grand Prix",2000-07-30,"\N"
"303",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,184,1999,10,"German Grand Prix",1999-08-01,"\N"
"304",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,201,1998,11,"German Grand Prix",1998-08-02,"\N"
"305",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,216,1997,10,"German Grand Prix",1997-07-27,"\N"
"306",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,234,1996,11,"German Grand Prix",1996-07-28,"\N"
"307",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,248,1995,9,"German Grand Prix",1995-07-30,"\N"
"308",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,265,1994,9,"German Grand Prix",1994-07-31,"\N"
"309",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,282,1993,10,"German Grand Prix",1993-07-25,"\N"
"310",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,298,1992,10,"German Grand Prix",1992-07-26,"\N"
"311",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,313,1991,9,"German Grand Prix",1991-07-28,"\N"
"312",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,329,1990,9,"German Grand Prix",1990-07-29,"\N"
"313",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,347,2010,11,"German Grand Prix",2010-07-25,"12:00:00"
"314",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,364,1989,9,"German Grand Prix",1989-07-30,"\N"
"315",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,380,1988,9,"German Grand Prix",1988-07-24,"\N"
"316",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,395,1987,8,"German Grand Prix",1987-07-26,"\N"
"317",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,413,1986,10,"German Grand Prix",1986-07-27,"\N"
"318",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,446,1984,11,"German Grand Prix",1984-08-05,"\N"
"319",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,461,1983,10,"German Grand Prix",1983-08-07,"\N"
"320",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,478,1982,12,"German Grand Prix",1982-08-08,"\N"
"321",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,492,1981,10,"German Grand Prix",1981-08-02,"\N"
"322",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,506,1980,9,"German Grand Prix",1980-08-10,"\N"
"323",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,521,1979,10,"German Grand Prix",1979-07-29,"\N"
"324",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,537,1978,11,"German Grand Prix",1978-07-30,"\N"
"325",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,553,1977,11,"German Grand Prix",1977-07-31,"\N"
"326",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,650,1970,8,"German Grand Prix",1970-08-02,"\N"
"327",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,869,2012,10,"German Grand Prix",2012-07-22,"12:00:00"
"328",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,909,2014,10,"German Grand Prix",2014-07-20,"12:00:00"
"329",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,959,2016,12,"German Grand Prix",2016-07-31,"12:00:00"
"330",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,999,2018,11,"German Grand Prix",2018-07-22,"13:10:00"
"331",10,"hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,1020,2019,11,"German Grand Prix",2019-07-28,"13:10:00"
"332",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,10,2009,10,"Hungarian Grand Prix",2009-07-26,"12:00:00"
"333",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,28,2008,11,"Hungarian Grand Prix",2008-08-03,"12:00:00"
"334",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,46,2007,11,"Hungarian Grand Prix",2007-08-05,"12:00:00"
"335",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,65,2006,13,"Hungarian Grand Prix",2006-08-06,"14:00:00"
"336",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,83,2005,13,"Hungarian Grand Prix",2005-07-31,"14:00:00"
"337",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,102,2004,13,"Hungarian Grand Prix",2004-08-15,"\N"
"338",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,120,2003,13,"Hungarian Grand Prix",2003-08-24,"\N"
"339",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,136,2002,13,"Hungarian Grand Prix",2002-08-18,"\N"
"340",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,153,2001,13,"Hungarian Grand Prix",2001-08-19,"\N"
"341",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,169,2000,12,"Hungarian Grand Prix",2000-08-13,"\N"
"342",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,185,1999,11,"Hungarian Grand Prix",1999-08-15,"\N"
"343",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,202,1998,12,"Hungarian Grand Prix",1998-08-16,"\N"
"344",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,217,1997,11,"Hungarian Grand Prix",1997-08-10,"\N"
"345",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,235,1996,12,"Hungarian Grand Prix",1996-08-11,"\N"
"346",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,249,1995,10,"Hungarian Grand Prix",1995-08-13,"\N"
"347",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,266,1994,10,"Hungarian Grand Prix",1994-08-14,"\N"
"348",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,283,1993,11,"Hungarian Grand Prix",1993-08-15,"\N"
"349",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,299,1992,11,"Hungarian Grand Prix",1992-08-16,"\N"
"350",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,314,1991,10,"Hungarian Grand Prix",1991-08-11,"\N"
"351",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,330,1990,10,"Hungarian Grand Prix",1990-08-12,"\N"
"352",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,348,2010,12,"Hungarian Grand Prix",2010-08-01,"12:00:00"
"353",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,365,1989,10,"Hungarian Grand Prix",1989-08-13,"\N"
"354",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,381,1988,10,"Hungarian Grand Prix",1988-08-07,"\N"
"355",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,396,1987,9,"Hungarian Grand Prix",1987-08-09,"\N"
"356",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,414,1986,11,"Hungarian Grand Prix",1986-08-10,"\N"
"357",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,851,2011,11,"Hungarian Grand Prix",2011-07-31,"12:00:00"
"358",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,870,2012,11,"Hungarian Grand Prix",2012-07-29,"12:00:00"
"359",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,890,2013,10,"Hungarian Grand Prix",2013-07-28,"12:00:00"
"360",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,910,2014,11,"Hungarian Grand Prix",2014-07-27,"12:00:00"
"361",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,936,2015,10,"Hungarian Grand Prix",2015-07-26,"12:00:00"
"362",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,958,2016,11,"Hungarian Grand Prix",2016-07-24,"12:00:00"
"363",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,979,2017,11,"Hungarian Grand Prix",2017-07-30,"12:00:00"
"364",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,1000,2018,12,"Hungarian Grand Prix",2018-07-29,"13:10:00"
"365",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,1021,2019,12,"Hungarian Grand Prix",2019-08-04,"13:10:00"
"366",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,1033,2020,3,"Hungarian Grand Prix",2020-07-19,"13:10:00"
"367",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,1062,2021,11,"Hungarian Grand Prix",2021-08-01,"13:00:00"
"368",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,1086,2022,13,"Hungarian Grand Prix",2022-07-31,"13:00:00"
"369",11,"hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,1109,2023,11,"Hungarian Grand Prix",2023-07-23,"13:00:00"
"370",12,"valencia","Valencia Street Circuit","Valencia","Spain",39.4589,-0.331667,4,11,2009,11,"European Grand Prix",2009-08-23,"12:00:00"
"371",12,"valencia","Valencia Street Circuit","Valencia","Spain",39.4589,-0.331667,4,29,2008,12,"European Grand Prix",2008-08-24,"12:00:00"
"372",12,"valencia","Valencia Street Circuit","Valencia","Spain",39.4589,-0.331667,4,345,2010,9,"European Grand Prix",2010-06-27,"12:00:00"
"373",12,"valencia","Valencia Street Circuit","Valencia","Spain",39.4589,-0.331667,4,848,2011,8,"European Grand Prix",2011-06-26,"12:00:00"
"374",12,"valencia","Valencia Street Circuit","Valencia","Spain",39.4589,-0.331667,4,867,2012,8,"European Grand Prix",2012-06-24,"12:00:00"
"375",13,"spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,401,12,2009,12,"Belgian Grand Prix",2009-08-30,"12:00:00"
"376",13,"spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,401,30,2008,13,"Belgian Grand Prix",2008-09-07,"12:00:00"
